time,x_d,y_d,yaw_d,yaw,e_x,e_y,e_yaw,v,w,tau_y,tau_z
0.14,0.0,0.0,0.0,-2.57611670838029,0.8224402686553084,0.16947622471972437,2.779337221759444,-4.7196201726142695,27.546053203576253,-4603744.959251682,2451820.6038170625
0.14100000000000001,0.0,0.0,0.0,1.7036852479408928,0.8364884029687187,0.5026151211247142,-1.1626312636815461,-0.7910280768828568,-34.08652792154548,2515396.8847878096,-985012.3870546097
0.14200000000000002,0.0,0.0,0.0,2.9476451978755476,-0.7839990118719008,-0.5311937803879401,0.7894427238831092,-9.730600336553302,-35.47612837069902,3972656.2263837974,774355.4825620565
0.14300000000000002,0.0,0.0,0.0,0.02735517061087936,-0.11070871074146857,0.7632366253861104,1.687488136852178,-15.808967255972577,52.84061529750442,-105685.5297933969,1423626.2156314522
0.14400000000000002,0.0,0.0,0.0,-1.0161537051598182,-0.517532299233525,0.5370642914422709,-2.9293558132420157,2.3550355319237033,-62.83185307179586,-4335041.972725487,-2523322.896388581
0.145,0.0,0.0,0.0,1.6210103469283412,0.03246008151581376,0.8456370967069808,-0.08858054060462606,1.1549954597675587,-40.47324373221444,5057830.514358421,-6870.647826177457
0.146,0.0,0.0,0.0,-1.4967732372740423,-0.35071484343811976,-1.3473288020364644,-0.3286757158359883,-8.863352777688515,8.416930206396946,7989594.738913984,-310958.61862390395
0.147,0.0,0.0,0.0,0.7836484648949819,0.3337651377798726,0.38096376371383267,0.06769105797208363,-4.630532131741494,-28.09855603703885,3080566.523524963,111499.3530415452
0.148,0.0,0.0,0.0,0.812916921720181,0.2376519068569437,1.0779402492092827,0.5408822398785977,10.966744288870995,21.048535576340818,5616493.234484149,448906.6518533245
0.149,0.0,0.0,0.0,-3.064240061776207,0.7958166037200605,0.9322932641939967,-2.3547361301131673,-9.282936504654147,-14.75457734276159,-5004087.857001467,-2092704.2778848796
0.15,0.0,0.0,0.0,-2.3889847606372197,0.59633659286036,0.7891195158512563,-2.9705425318138263,0.600424229614708,31.008805564167876,-5883729.413873515,-2729304.128647946
0.151,0.0,0.0,0.0,0.6694332092112167,0.24755969385525547,0.29602953544894794,0.20489606808360306,-5.172265309183828,-62.83185307179586,2294922.11412663,297503.7968044753
0.152,0.0,0.0,0.0,2.1156977973499713,0.3283442932984671,-0.01518261675664676,-2.1619048127267466,2.3820886791135507,-10.795760092711344,-1109896.8521292568,-1926281.9632871915
0.153,0.0,0.0,0.0,-3.141592653589793,1.5799095186308827,-1.140610940156637,2.516288512037166,5.500985632752564,39.02083533819294,-9271250.111569656,2194422.157224702
0.154,0.0,0.0,0.0,1.5811432072618599,-0.6623336964646608,0.4378157402847464,0.9763663519538188,-12.014797581777009,-12.993482333899044,2760539.138034824,902117.9849594552
0.155,0.0,0.0,0.0,-1.8413482887123813,-0.3553009840117695,0.5290903186309284,-2.279677464644802,-2.4008034765820456,-47.10388091957069,-2321077.1494469936,-1966922.7325250944
